timestamp,hostname,service,message,is_kernel_related,is_failure,matched_patterns,severity,message_length,word_count,fault_type,has_hex_address,has_memory_value,has_process_id
2024-06-09 06:06:20,combo,kernel,Detected 731.214 MHz processor.,True,False,kernel,0,31,4,cpu,False,False,True
2024-06-09 06:06:20,combo,kernel,Using tsc for high-res timesource,True,False,kernel,0,33,5,other,False,False,False
2024-06-09 06:06:20,combo,kernel,Console: colour VGA+ 80x25,True,False,kernel,0,26,4,other,True,False,False
2024-06-09 06:06:20,combo,kernel,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",True,False,kernel|memory,0,103,14,other,False,False,False
2024-06-09 06:06:20,combo,kernel,Calibrating delay loop... 1441.79 BogoMIPS,True,False,kernel,0,42,5,other,False,False,False
2024-06-09 06:06:20,combo,kernel,Security Scaffold v1.0.0 initialized,True,False,kernel,0,36,4,security,False,False,False
2024-06-09 06:06:20,combo,kernel,SELinux:  Initializing.,True,False,kernel,0,23,2,other,False,False,False
2024-06-09 06:06:20,combo,kernel,SELinux:  Starting in permissive mode,True,False,kernel,0,37,5,other,False,False,False
2024-06-09 06:06:20,combo,kernel,"There is already a security framework initialized, register_security failed.",True,False,kernel|fail,3,76,9,security,False,False,False
2024-06-09 06:06:20,combo,kernel,Failure registering capabilities with the kernel,True,False,kernel|fail,3,48,6,other,False,False,False
2024-06-09 06:06:20,combo,kernel,selinux_register_security:  Registering secondary module capability,True,False,kernel|module,0,67,5,security,False,False,False
2024-06-09 06:06:20,combo,kernel,Capability LSM initialized,True,False,kernel,0,26,3,other,False,False,False
2024-06-09 06:06:20,combo,kernel,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",True,False,kernel,0,62,10,other,False,False,False
2024-06-09 06:06:20,combo,kernel,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",True,False,kernel,0,60,9,other,False,False,False
2024-06-09 06:06:20,combo,kernel,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",True,False,kernel,0,58,9,other,False,False,False
2024-06-09 06:06:20,combo,kernel,"CPU: L1 I cache: 16K, L1 D cache: 16K",True,False,kernel|cpu,0,37,9,cpu,False,False,False
2024-06-09 06:06:21,combo,kernel,CPU: L2 cache: 256K,True,False,kernel|cpu,0,19,4,cpu,False,False,False
2024-06-09 06:06:21,combo,kernel,Intel machine check architecture supported.,True,False,kernel,0,43,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Intel machine check reporting enabled on CPU#0.,True,False,kernel|cpu,0,47,7,cpu,False,False,False
2024-06-09 06:06:21,combo,kernel,CPU: Intel Pentium III (Coppermine) stepping 06,True,False,kernel|cpu,0,47,7,cpu,False,False,False
2024-06-09 06:06:21,combo,kernel,Enabling fast FPU save and restore... done.,True,False,kernel,0,43,7,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Enabling unmasked SIMD FPU exception support... done.,True,False,kernel,0,53,7,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Checking 'hlt' instruction... OK.,True,False,kernel,0,33,4,other,False,False,False
2024-06-09 06:06:21,combo,kernel,POSIX conformance testing by UNIFIX,True,False,kernel,0,35,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,NET: Registered protocol family 16,True,False,kernel,0,34,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",True,False,kernel,0,56,10,other,True,False,False
2024-06-09 06:06:21,combo,kernel,PCI: Using configuration type 1,True,False,kernel,0,31,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,mtrr: v2.0 (20020519),True,False,kernel,0,21,3,other,False,False,False
2024-06-09 06:06:21,combo,kernel,ACPI: Subsystem revision 20040326,True,False,kernel,0,33,4,other,False,False,False
2024-06-09 06:06:21,combo,kernel,ACPI: Interpreter disabled.,True,False,kernel,0,27,3,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Linux Plug and Play Support v0.97 (c) Adam Belay,True,False,kernel,0,48,9,other,False,False,False
2024-06-09 06:06:21,combo,kernel,usbcore: registered new driver usbfs,True,False,kernel|driver,0,36,5,storage,False,False,False
2024-06-09 06:06:21,combo,kernel,usbcore: registered new driver hub,True,False,kernel|driver,0,34,5,cpu,False,False,False
2024-06-09 06:06:21,combo,kernel,ACPI: ACPI tables contain no PCI IRQ routing entries,True,False,kernel,0,52,9,other,False,False,False
2024-06-09 06:06:21,combo,kernel,PCI: Invalid ACPI-PCI IRQ routing table,True,False,kernel,0,39,6,other,False,False,False
2024-06-09 06:06:21,combo,kernel,PCI: Probing PCI hardware,True,False,kernel|hardware,0,25,4,other,False,False,False
2024-06-09 06:06:21,combo,kernel,PCI: Probing PCI hardware (bus 00),True,False,kernel|hardware,0,34,6,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Transparent bridge - 0000:00:1e.0,True,False,kernel,0,33,4,other,False,False,False
2024-06-09 06:06:21,combo,kernel,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,True,False,kernel,0,58,8,other,False,False,False
2024-06-09 06:06:21,combo,kernel,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),True,False,kernel|driver,0,56,9,other,True,False,False
2024-06-09 06:06:21,combo,kernel,audit: initializing netlink socket (disabled),True,False,kernel,0,45,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,audit(1118297138.4294965368:0): initialized,True,False,kernel,0,43,2,other,False,False,False
2024-06-09 06:06:21,combo,kernel,"Total HugeTLB memory allocated, 0",True,False,kernel|memory,0,33,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,VFS: Disk quotas dquot_6.5.1,True,False,kernel|disk,0,28,4,storage,False,False,False
2024-06-09 06:06:21,combo,kernel,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",True,False,kernel,0,58,9,other,False,False,False
2024-06-09 06:06:21,combo,kernel,SELinux:  Registering netfilter hooks,True,False,kernel,0,37,4,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Initializing Cryptographic API,True,False,kernel,0,30,3,other,False,False,False
2024-06-09 06:06:21,combo,kernel,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,True,False,kernel,0,47,8,cpu,False,False,False
2024-06-09 06:06:21,combo,kernel,isapnp: Scanning for PnP cards...,True,False,kernel,0,33,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,isapnp: No Plug & Play device found,True,False,kernel|device,0,35,7,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Real Time Clock Driver v1.12,True,False,kernel|driver,0,28,5,other,False,False,False
2024-06-09 06:06:21,combo,kernel,Linux agpgart interface v0.100 (c) Dave Jones,True,False,kernel,0,45,7,other,False,False,False
2024-06-09 06:06:21,combo,kernel,agpgart: Detected an Intel i810 E Chipset.,True,False,kernel,0,42,7,other,False,False,False
2024-06-09 06:06:21,combo,kernel,agpgart: Maximum main memory to use for agp memory: 93M,True,False,kernel|memory,0,55,10,other,False,False,False
2024-06-09 06:06:22,combo,kernel,agpgart: detected 4MB dedicated video ram.,True,False,kernel,0,42,6,other,False,True,False
2024-06-09 06:06:22,combo,kernel,agpgart: AGP aperture is 64M @ 0xf4000000,True,False,kernel,0,41,7,other,True,False,False
2024-06-09 06:06:22,combo,kernel,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",True,False,kernel|driver,0,72,11,other,False,False,False
2024-06-09 06:06:22,combo,kernel,ttyS0 at I/O 0x3f8 (irq = 4) is a 16550A,True,False,kernel,0,40,10,other,True,False,False
2024-06-09 06:06:22,combo,kernel,ttyS1 at I/O 0x2f8 (irq = 3) is a 16550A,True,False,kernel,0,40,10,other,True,False,False
2024-06-09 06:06:22,combo,kernel,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,True,False,kernel|driver|disk,0,70,11,storage,False,False,False
2024-06-09 06:06:22,combo,kernel,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,True,False,kernel|driver,0,56,6,other,False,False,False
2024-06-09 06:06:23,combo,kernel,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,True,False,kernel,0,75,12,other,False,False,False
2024-06-09 06:06:23,combo,kernel,ICH: IDE controller at PCI slot 0000:00:1f.1,True,False,kernel,0,44,7,other,False,False,False
2024-06-09 06:06:23,combo,apmd[1717],"Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",True,False,driver,0,49,8,other,False,False,False
2024-06-09 06:06:23,combo,kernel,ICH: chipset revision 2,True,False,kernel,0,23,4,other,False,False,False
2024-06-09 06:06:23,combo,kernel,ICH: not 100%% native mode: will probe irqs later,True,False,kernel,0,49,9,other,False,False,False
2024-06-09 06:06:23,combo,kernel,"ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio",True,False,kernel,0,62,8,other,True,False,False
2024-06-09 06:06:24,combo,kernel,"ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio",True,False,kernel,0,62,8,other,True,False,False
2024-06-09 06:06:24,combo,kernel,"hda: IBM-DTLA-307015, ATA DISK drive",True,False,kernel|disk,0,36,5,storage,False,False,False
2024-06-09 06:06:24,combo,kernel,Using cfq io scheduler,True,False,kernel,0,22,4,other,False,False,False
2024-06-09 06:06:24,combo,kernel,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14",True,False,kernel,0,35,6,other,True,False,False
2024-06-09 06:06:24,combo,kernel,"hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive",True,False,kernel,0,50,7,other,False,False,False
2024-06-09 06:06:24,combo,kernel,hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124 (blacklisted),True,False,kernel,0,61,8,other,False,False,False
2024-06-09 06:06:24,combo,smartd[1755],"Device: /dev/hda, opened",True,False,device,0,24,3,other,False,False,False
2024-06-09 06:06:24,combo,kernel,"ide1 at 0x170-0x177,0x376 on irq 15",True,False,kernel,0,35,6,other,True,False,False
2024-06-09 06:06:24,combo,smartd[1755],"Device: /dev/hda, found in smartd database.",True,False,device,0,43,6,other,False,False,False
2024-06-09 06:06:24,combo,kernel,hda: max request size: 128KiB,True,False,kernel,0,29,5,other,False,False,False
2024-06-09 06:06:24,combo,smartd[1755],"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list.",True,False,device,0,61,9,other,False,False,False
2024-06-09 06:06:24,combo,kernel,"hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)",True,False,kernel,0,75,9,other,False,True,False
2024-06-09 06:06:24,combo,smartd[1755],Monitoring 1 ATA and 0 SCSI devices,True,False,device,0,35,7,other,False,False,False
2024-06-09 06:06:24,combo,kernel,hda: hda1 hda2 hda3,True,False,kernel,0,19,4,other,False,False,False
2024-06-09 06:06:24,combo,kernel,"hdc: ATAPI 24X CD-ROM drive, 128kB Cache",True,False,kernel,0,40,7,other,False,True,False
2024-06-09 06:06:24,combo,kernel,Uniform CD-ROM driver Revision: 3.20,True,False,kernel|driver,0,36,5,other,False,False,False
2024-06-09 06:06:24,combo,kernel,ide-floppy driver 0.99.newide,True,False,kernel|driver,0,29,3,other,False,False,False
2024-06-09 06:06:24,combo,kernel,usbcore: registered new driver hiddev,True,False,kernel|driver,0,37,5,cpu,False,False,False
2024-06-09 06:06:24,combo,kernel,usbcore: registered new driver hid,True,False,kernel|driver,0,34,5,cpu,False,False,False
2024-06-09 06:06:24,combo,kernel,drivers/usb/input/hid-core.c: v2.0:USB HID core driver,True,False,kernel|driver,0,54,5,cpu,False,False,False
2024-06-09 06:06:25,combo,kernel,mice: PS/2 mouse device common for all mice,True,False,kernel|device,0,43,8,other,False,False,False
2024-06-09 06:06:25,combo,kernel,"serio: i8042 AUX port at 0x60,0x64 irq 12",True,False,kernel,0,41,8,other,True,False,False
2024-06-09 06:06:25,combo,kernel,input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1,True,False,kernel,0,52,7,other,False,False,False
2024-06-09 06:06:25,combo,kernel,"serio: i8042 KBD port at 0x60,0x64 irq 1",True,False,kernel,0,40,8,other,True,True,False
2024-06-09 06:06:25,combo,kernel,input: AT Translated Set 2 keyboard on isa0060/serio0,True,False,kernel,0,53,8,other,False,False,False
2024-06-09 06:06:25,combo,kernel,"md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",True,False,kernel|driver|disk,0,52,6,storage,False,False,False
2024-06-09 06:06:25,combo,kernel,NET: Registered protocol family 2,True,False,kernel,0,33,5,other,False,False,False
2024-06-09 06:06:25,combo,kernel,"IP: routing cache hash table of 512 buckets, 4Kbytes",True,False,kernel,0,52,9,other,False,True,False
2024-06-09 06:06:26,combo,kernel,TCP: Hash tables configured (established 8192 bind 16384),True,False,kernel,0,57,8,other,False,False,False
2024-06-09 06:06:26,combo,kernel,Initializing IPsec netlink socket,True,False,kernel,0,33,4,other,False,False,False
2024-06-09 06:06:26,combo,kernel,NET: Registered protocol family 1,True,False,kernel,0,33,5,other,False,False,False
2024-06-09 06:06:26,combo,kernel,NET: Registered protocol family 17,True,False,kernel,0,34,5,other,False,False,False
2024-06-09 06:06:26,combo,kernel,checking if image is initramfs...it isn't (no cpio magic); looks like an initrd,True,False,kernel,0,79,13,storage,False,False,False
2024-06-09 06:06:26,combo,kernel,Freeing initrd memory: 186k freed,True,False,kernel|memory,0,33,5,other,False,False,False
2024-06-09 06:06:26,combo,kernel,md: Autodetecting RAID arrays.,True,False,kernel,0,30,4,other,False,False,False
2024-06-09 06:06:26,combo,kernel,md: autorun ...,True,False,kernel,0,15,3,other,False,False,False
2024-06-09 06:06:26,combo,kernel,md: ... autorun DONE.,True,False,kernel,0,21,4,other,False,False,False
2024-06-09 06:06:26,combo,kernel,RAMDISK: Compressed image found at block 0,True,False,kernel|disk,0,42,7,storage,False,False,False
2024-06-09 06:06:26,combo,kernel,VFS: Mounted root (ext2 filesystem).,True,False,kernel,0,36,5,storage,False,False,False
2024-06-09 06:06:26,combo,kernel,EXT3-fs: INFO: recovery required on readonly filesystem.,True,False,kernel,1,56,7,storage,False,False,False
2024-06-09 06:06:26,combo,kernel,EXT3-fs: write access will be enabled during recovery.,True,False,kernel,0,54,8,storage,False,False,False
2024-06-09 06:06:26,combo,kernel,kjournald starting.  Commit interval 5 seconds,True,False,kernel,0,46,6,other,False,False,False
2024-06-09 06:06:26,combo,kernel,EXT3-fs: hda2: orphan cleanup on readonly fs,True,False,kernel,0,44,7,storage,False,False,False
2024-06-09 06:06:27,combo,kernel,EXT3-fs: hda2: 4 orphan inodes deleted,True,False,kernel,0,38,6,storage,False,False,False
2024-06-09 06:06:27,combo,kernel,EXT3-fs: recovery complete.,True,False,kernel,0,27,3,storage,False,False,False
2024-06-09 06:06:27,combo,kernel,EXT3-fs: mounted filesystem with ordered data mode.,True,False,kernel,0,51,7,storage,False,False,False
2024-06-09 06:06:27,combo,kernel,Freeing unused kernel memory: 144k freed,True,False,kernel|memory,0,40,6,other,False,False,False
2024-06-09 06:06:27,combo,kernel,SELinux:  Disabled at runtime.,True,False,kernel,0,30,4,other,False,False,False
2024-06-09 06:06:28,combo,kernel,SELinux:  Unregistering netfilter hooks,True,False,kernel,0,39,4,other,False,False,False
2024-06-09 06:06:28,combo,kernel,NET: Registered protocol family 10,True,False,kernel,0,34,5,other,False,False,False
2024-06-09 06:06:28,combo,kernel,Disabled Privacy Extensions on device 022db720(lo),True,False,kernel|device,0,50,6,other,False,False,False
2024-06-09 06:06:28,combo,kernel,IPv6 over IPv4 tunneling driver,True,False,kernel|driver,0,31,5,other,False,False,False
2024-06-09 06:06:28,combo,kernel,USB Universal Host Controller Interface driver v2.2,True,False,kernel|driver,0,51,7,other,False,False,False
2024-06-09 06:06:28,combo,kernel,PCI: Found IRQ 11 for device 0000:00:1f.2,True,False,kernel|device,0,41,7,other,False,False,False
2024-06-09 06:06:29,combo,kernel,uhci_hcd 0000:00:1f.2: UHCI Host Controller,True,False,kernel,0,43,5,other,False,False,False
2024-06-09 06:06:29,combo,kernel,"uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80",True,False,kernel,0,47,7,other,False,False,False
2024-06-09 06:06:29,combo,kernel,"uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1",True,False,kernel,0,68,10,other,False,False,False
2024-06-09 06:06:29,combo,kernel,hub 1-0:1.0: USB hub found,True,False,kernel,0,26,5,other,False,False,False
2024-06-09 06:06:29,combo,kernel,hub 1-0:1.0: 2 ports detected,True,False,kernel,0,29,5,other,False,False,False
2024-06-09 06:06:29,combo,kernel,"EXT3 FS on hda2, internal journal",True,False,kernel,0,33,6,storage,False,False,False
2024-06-09 06:06:30,combo,kernel,device-mapper: 4.1.0-ioctl (2003-12-10) initialised: dm@uk.sistina.com,True,False,kernel|device,0,70,5,other,False,False,False
2024-06-09 06:06:30,combo,kernel,cdrom: open failed.,True,False,kernel|fail,3,19,3,other,False,False,False
2024-06-09 06:06:30,combo,kernel,Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1,True,False,kernel,0,56,7,other,False,False,False
2024-06-09 06:06:30,combo,kernel,kjournald starting.  Commit interval 5 seconds,True,False,kernel,0,46,6,other,False,False,False
2024-06-09 06:06:30,combo,kernel,"EXT3 FS on hda1, internal journal",True,False,kernel,0,33,6,storage,False,False,False
2024-06-09 06:06:31,combo,kernel,EXT3-fs: mounted filesystem with ordered data mode.,True,False,kernel,0,51,7,storage,False,False,False
2024-06-09 06:06:31,combo,kernel,IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>,True,False,kernel|driver,0,57,6,other,False,False,False
2024-06-09 06:06:31,combo,kernel,microcode: CPU0 already at revision 0x8 (current=0x8),True,False,kernel|cpu,0,53,7,cpu,True,False,False
2024-06-09 06:06:31,combo,kernel,microcode: No suitable data for cpu 0,True,False,kernel|cpu,0,37,7,cpu,False,False,False
2024-06-09 06:06:31,combo,kernel,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",True,False,kernel,0,56,6,other,True,False,False
2024-06-09 06:06:31,combo,kernel,parport0: irq 7 detected,True,False,kernel,0,24,4,other,False,False,False
2024-06-09 06:06:31,combo,kernel,SCSI subsystem initialized,True,False,kernel,0,26,3,other,False,False,False
2024-06-09 06:06:32,combo,kernel,inserting floppy driver for 2.6.5-1.358,True,False,kernel|driver,0,39,5,other,False,False,False
2024-06-09 06:06:32,combo,kernel,Floppy drive(s): fd0 is 1.44M,True,False,kernel,0,29,5,other,False,False,False
2024-06-09 06:06:32,combo,kernel,FDC 0 is a National Semiconductor PC87306,True,False,kernel,0,41,7,other,False,False,False
2024-06-09 06:06:33,combo,kernel,PCI: Found IRQ 5 for device 0000:01:0c.0,True,False,kernel|device,0,40,7,other,False,False,False
2024-06-09 06:06:33,combo,kernel,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,True,False,kernel,0,66,6,network,False,False,False
2024-06-09 06:06:34,combo,kernel,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,True,False,kernel,0,62,9,other,True,False,False
2024-06-09 06:06:34,combo,kernel,ip_tables: (C) 2000-2002 Netfilter core team,True,False,kernel,0,44,6,cpu,False,False,False
2024-06-09 06:06:34,combo,kernel,PCI: Found IRQ 5 for device 0000:01:0c.0,True,False,kernel|device,0,40,7,other,False,False,False
2024-06-09 06:06:34,combo,kernel,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,True,False,kernel,0,66,6,network,False,False,False
2024-06-09 06:06:34,combo,kernel,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,True,False,kernel,0,62,9,other,True,False,False
2024-06-09 06:06:34,combo,kernel,ip_tables: (C) 2000-2002 Netfilter core team,True,False,kernel,0,44,6,cpu,False,False,False
2024-06-09 06:06:34,combo,kernel,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT,True,False,kernel,0,59,7,other,False,False,True
2024-06-09 06:06:34,combo,kernel,Bluetooth: Core ver 2.4,True,False,kernel,0,23,4,cpu,False,False,False
2024-06-09 06:06:34,combo,kernel,NET: Registered protocol family 31,True,False,kernel,0,34,5,other,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: HCI device and connection manager initialized,True,False,kernel|device,0,56,7,network,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: HCI socket layer initialized,True,False,kernel,0,39,5,other,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: L2CAP ver 2.1,True,False,kernel,0,24,4,other,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: L2CAP socket layer initialized,True,False,kernel,0,41,5,other,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: RFCOMM ver 1.2,True,False,kernel,0,25,4,other,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: RFCOMM socket layer initialized,True,False,kernel,0,42,5,other,False,False,False
2024-06-09 06:06:34,combo,kernel,Bluetooth: RFCOMM TTY layer initialized,True,False,kernel,0,39,5,other,False,False,False
2024-06-09 06:06:34,combo,kernel,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",True,False,kernel,0,56,6,other,True,False,False
2024-06-09 06:06:34,combo,kernel,parport0: irq 7 detected,True,False,kernel,0,24,4,other,False,False,False
2024-06-09 06:06:34,combo,kernel,lp0: using parport0 (polling).,True,False,kernel,0,30,4,other,False,False,False
2024-06-09 06:06:35,combo,kernel,lp0: console ready,True,False,kernel,0,18,3,other,False,False,False
2024-06-09 06:06:41,combo,xinetd[2003],bind failed (Address already in use (errno = 98)). service = telnet,True,False,fail,3,67,12,other,False,False,False
2024-06-09 06:06:41,combo,xinetd[2003],Service telnet failed to start and is deactivated.,True,False,fail,3,50,8,other,False,False,False
2024-06-09 06:06:45,combo,udev[2054],creating device node '/udev/lp0',True,False,device,0,32,4,other,False,False,False
2024-06-09 10:07:13,combo,named[2275],using 1 CPU,True,False,cpu,0,11,3,cpu,False,False,False
2024-06-09 06:07:19,combo,ntpd[2296],kernel time sync status 0040,True,False,kernel,0,28,5,other,False,False,False
2024-06-09 06:07:24,combo,mdmpd,mdmpd failed,True,False,fail,3,12,2,other,False,False,False
2024-06-09 06:07:26,combo,udev[2514],creating device node '/udev/vcs2',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2515],creating device node '/udev/vcsa2',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2541],creating device node '/udev/vcs1',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2542],creating device node '/udev/vcsa1',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2555],creating device node '/udev/vcs5',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2566],creating device node '/udev/vcsa5',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2590],removing device node '/udev/vcs2',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2456],removing device node '/udev/vcsa8',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2611],removing device node '/udev/vcsa5',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2575],removing device node '/udev/vcs1',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2587],removing device node '/udev/vcsa1',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2596],removing device node '/udev/vcs5',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2606],creating device node '/udev/vcs2',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2455],removing device node '/udev/vcs8',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2498],creating device node '/udev/vcsa3',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2457],creating device node '/udev/vcs3',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:26,combo,udev[2578],removing device node '/udev/vcsa2',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:27,combo,udev[2720],creating device node '/udev/vcsa5',True,False,device,0,34,4,other,False,False,False
2024-06-09 06:07:27,combo,udev[2724],creating device node '/udev/vcs1',True,False,device,0,33,4,other,False,False,False
2024-06-09 06:07:27,combo,udev[2631],creating device node '/udev/vcs6',True,False,device,0,33,4,other,False,False,False
